Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2022-09-30,178.496,180.832,173.343,178.112,4257.5489573151
2022-10-03,177.73,177.73,172.865,177.154,1496.4600578446
2022-10-04,177.634,180.507,177.634,180.276,1591.4899707992
2022-10-05,180.065,180.507,178.112,180.085,1492.2829188137
2022-10-06,180.984,183.571,180.984,183.571,902.2620306893
2022-10-07,183.59,183.59,179.759,179.759,1145.5803792432
2022-10-10,180.009,180.756,178.112,178.304,883.46490504994
2022-10-11,183.551,183.551,176.197,176.943,1327.2859270904
2022-10-12,176.925,176.925,176.197,176.217,677.74080777472
2022-10-13,176.217,181.942,176.197,180.028,986.84909606643
2022-10-14,179.357,180.028,176.293,176.369,1623.8627982892
2022-10-17,177.385,177.634,175.239,175.239,2311.0021688836
2022-10-18,177.634,180.66,177.634,178.533,860.49064037961
2022-10-19,180.009,180.009,178.112,179.837,503.34525323176
2022-10-20,179.913,179.913,175.681,177.634,641.19084125374
2022-10-21,179.933,179.933,175.604,176.867,1722.025565517
2022-10-24,180.009,181.751,178.112,181.751,1299.0902386314
2022-10-25,181.942,182.25,180.028,180.889,752.92931033216
2022-10-26,182.804,182.804,179.07,180.449,645.36798028471
2022-10-27,181.962,181.962,178.112,179.07,1384.7215887662
2022-10-28,177.154,178.112,176.197,177.385,956.5648380919
2022-10-31,180.43,182.383,180.296,182.383,1507.9471901798
2022-11-02,182.383,182.383,178.516,180.545,1580.002838464
2022-11-03,181.924,181.924,176.293,177.289,1903.7311133641
2022-11-04,176.772,181.77,173.803,173.803,2914.5987588586
2022-11-07,179.031,179.031,174.569,175.489,3307.2498277697
2022-11-08,176.197,177.346,175.22,176.484,1146.624664001
2022-11-09,176.772,178.017,176.197,176.274,908.52773923576
2022-11-10,174.951,181.33,174.473,178.189,2952.1930101373
2022-11-14,180.889,180.889,178.055,178.937,3975.5920727247
2022-11-15,178.937,181.942,177.25,179.166,2241.0350901149
2022-11-16,179.549,179.549,177.154,177.71,1452.6000980195
2022-11-17,177.73,179.53,176.197,176.427,1619.6856592582
2022-11-18,177.078,178.954,176.427,177.461,1056.8161748352
2022-11-21,179.511,179.53,177.634,179.031,999.38051315933
2022-11-22,179.07,179.07,177.826,178.42,499.1681142008
2022-11-23,178.132,178.994,178.132,178.994,634.92513270729
2022-11-24,178.994,179.357,178.821,179.357,768.5935816983
2022-11-25,179.357,179.357,179.07,179.223,499.1681142008
2022-11-28,179.223,179.357,176.102,177.232,2933.395884498
2022-11-29,177.232,177.423,176.197,177.154,956.5648380919
2022-11-30,177.039,177.154,175.297,177.135,1704.2727246354
2022-12-01,178.112,181.08,178.112,178.592,3499.3982231943
2022-12-02,179.07,180.947,177.998,179.07,654.76654310439
2022-12-05,180.793,180.793,177.232,177.441,3708.2551747427
2022-12-06,178.858,178.858,175.239,175.239,2078.1266679071
2022-12-07,178.203,178.203,173.109,175.298,3975.2382713286
2022-12-08,174.542,177.234,173.361,175.182,2173.4744314667
2022-12-09,175.22,176.111,174.426,174.523,1050.0824212834
2022-12-12,174.523,174.523,173.613,174.329,2207.5479023638
2022-12-13,176.344,181.108,176.247,180.14,1893.658958342
2022-12-14,179.85,179.928,175.278,176.596,4483.2427465217
2022-12-15,177.003,177.003,170.61,171.444,5709.8876988174
2022-12-16,172.005,175.317,168.519,168.925,4188.9718615013
2022-12-19,171.424,171.424,168.325,168.789,4058.8731544397
2022-12-20,172.295,172.295,164.644,166.581,5971.1176423619
2022-12-21,167.065,169.08,166.542,169.08,2395.4682570084
2022-12-22,170.455,171.404,165.535,165.535,3542.6084438775
2022-12-23,166.117,167.065,165.613,166.93,4893.1569267081
2022-12-27,169.449,170.281,167.55,168.422,3413.542266237
2022-12-28,168.422,171.307,167.065,167.065,3295.8339122288
2022-12-29,168.363,168.479,166.194,167.744,3179.1580876417
2022-12-30,169.409,169.409,166.039,166.698,4131.1502139184
2023-01-02,168.499,170.591,168.499,170.165,2743.4306719273
2023-01-03,170.165,174.329,168.519,169.486,5361.9252838985
2023-01-04,172.373,172.373,168.035,168.905,4509.0559820499
2023-01-05,169.08,170.455,167.685,169.274,4191.0369203436
2023-01-09,171.036,173.748,170.455,173.728,3704.715562994
2023-01-10,173.728,173.728,169.292,169.506,5461.0481083265
2023-01-11,172.257,172.392,170.455,171.23,4481.1776876795
2023-01-12,173.361,173.361,171.424,172.47,2676.3162595542
2023-01-13,172.876,173.554,169.486,171.424,6795.0761204191
2023-01-16,173.709,173.709,172.005,172.973,2922.0582617818
2023-01-17,173.361,173.361,169.526,170.455,3204.9713231699
2023-01-18,173.225,173.225,171.424,171.424,1573.5748377934
2023-01-19,172.102,172.102,169.292,169.933,2731.0403188738
2023-01-20,169.526,169.526,168.886,169.486,1605.5832498483
2023-01-23,172.083,173.457,169.913,173.457,2237.4912555764
2023-01-24,173.903,174.038,171.637,174.038,1072.7980685482
2023-01-25,173.516,174.309,171.347,171.347,3167.8002640094
2023-01-26,172.392,174.794,172.392,174.329,1520.9158373161
2023-01-27,175.201,175.201,174.135,174.911,1665.4699562735
2023-01-30,174.911,174.911,173.361,174.038,2910.7004381494
2023-01-31,174.813,175.008,173.845,174.329,1104.806480603
2023-02-01,175.105,176.033,174.329,175.201,2726.9102011893
2023-02-02,176.266,178.184,175.298,178.107,3009.8232625774
2023-02-03,178.397,178.454,176.266,177.719,1795.5686633352
2023-02-06,178.107,179.133,177.234,179.133,3234.9146763825
2023-02-07,180.14,182.465,179.21,181.593,3058.3521453702
2023-02-08,182.659,183.414,181.108,182.716,1487.8748958401
